#NOTE: most objects use renderer centroid position. collider or mesh centroid is used where no renderer is available, which is similar. otw we use transform.position which is not guaranteed to be the centroid. check comment col for notes.
#name,x,y,z,qx,qy,qz,qw,comment
File_Papers,-8.670602,1.862,12.764,0.9956801,-1.512733E-08,-0.09285031,1.622169E-07,
Chair_LeatherOffice (1),-4.40872,1.658415,13.80403,-0.0518674,-0.705202,-0.7052019,0.05186746,
Books (2),4.959,2.487314,36.101,-0.7071068,0,0,0.7071068,
Area Light (2),16.562,3.272,30.003,0.7071068,0,0,0.7071067,transform_position
Floors_Floor3,0,0,0,0,0,0,1,transform_position
Spotlight (6),-4.95,3.686,32.918,0.7071068,0,0,0.7071067,transform_position
Mug_WithPens,-9.088149,1.871337,12.63951,-0.7071068,0,0,0.7071068,
FolderHolder_WithFiles,5.798,2.026543,36.075,0.4924639,-0.5074243,-0.5074244,-0.4924639,
Lamp_Fluorescent_C_Hang,20.49356,3.74822,36.95024,-0.7071068,0,0,0.7071068,
Lamp_Fluorescent_B_Hang,11.36422,3.751385,31.39703,-0.5016936,0.4983007,0.4983008,0.5016935,
Lamp_Fluorescent_C_Hang,16.57556,3.74822,32.98824,-0.7071068,0,0,0.7071068,
Spotlight (11),17.174,3.502,24.971,0.7071068,0,0,0.7071068,transform_position
Area Light (26),-11.458,3.85,17.963,0.7071068,0,0,0.7071068,transform_position
Bookshelf (1),5.652,2.178316,36.04552,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
Spotlight (17),15.723,3.795,46.403,0.8407084,0,0,0.5414882,transform_position
CeilingLamp (11),-11.5478,3.96473,36.05716,0.5000001,0.5000001,0.5000001,-0.5000001,
Lamp_Fluorescent_C,35.50004,3.938091,37.5,0.5,-0.5,-0.5,-0.5,
Lamp_Fluorescent_B (6),24.981,3.66537,43.982,-0.5,-0.5,-0.5,0.5,
Folder02,-4.148549,1.843022,13.12001,-0.7000029,-0.0999791,-0.09997901,0.700003,
Spotlight_Desk,-4.913,2.36,13.055,0.649437,0.1673072,-0.1850546,0.7183277,transform_position
Roofs_Floor4,0,0,0,0,0,0,1,transform_position
Lamp_Fluorescent_C,26.12396,3.454091,26.122,-0.5,-0.5,-0.5,0.5,
Desk_and_Stool (1),21.178,1,29.076,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,transform_position
Walls_Floor3,0,0,0,0,0,0,1,transform_position
ExitWay_Lamp,1.5,3.70803,27.3673,-0.5,-0.5,-0.5,0.5,
Table_Flag (3),-8.882999,1.92319,35.71588,0.5,0.5000001,0.5,-0.5000001,
Folder01 (1),5.67496,2.021415,36.07705,0.08104873,0.7318994,-0.07805951,0.6720576,
CeilingLamps,-7.747795,3.99946,31.03716,0,0.7071068,0,-0.7071068,transform_position
FolderHolder (1),-6.847001,1.937542,34.331,-0.425029,-0.565111,-0.5651109,0.4250289,
Lamp_Desk (3),-2.868124,2.100522,34.28289,-0.6959138,-0.1253165,-0.1253164,0.6959136,
Spotlight_Desk,26.23298,2.3222,25.37775,-0.562705,0.287639,-0.465172,-0.6198725,transform_position
Area Light (30),1.963,3.85,12.994,0.7071068,0,0,0.7071068,transform_position
PC,-13.26527,2.058,12.86389,-0.7071068,0,0,0.7071068,
Floors_Floor4,0,0,0,0,0,0,1,transform_position
Lamp_Desk,-4.98041,2.150522,12.89052,-0.3711633,0.601862,0.601862,0.3711632,
Sounds,0,0,0,0,0,0,1,transform_position
Table_Drawer,-8.615182,1.385484,35.74079,1.152023E-07,0.7071068,0.7071068,-1.152023E-07,
Table_DrawerSmall,-7.060039,1.385531,34.33036,1.152023E-07,0.7071068,0.7071068,-1.152023E-07,
Paper02 (1),17.68796,2.58271,36.6024,-0.6020306,0.6020308,-0.3708898,0.3708897,
CeilingLamp,1.498,3.562254,30.533,-0.005951237,0.7070818,0.7070818,0.005951237,
LCD_Screen_2,-12.48901,2.048924,12.82855,-0.7071068,0,0,0.7071068,
Area Light (19),-11.556,3.849,33.987,0.7071068,0,0,0.7071068,transform_position
Fan_Blades,-3.828025,2.127838,13.04761,0.6696632,0.2270488,0.2270487,-0.6696633,
Area Light (34),5.951,3.92,29.007,0.7071068,0,0,0.7071068,transform_position
Trashcan (7),-8.606001,1.191097,36.113,0.5,0.5000001,0.5000001,-0.5,
ExitWay_Lamp,18,3.696524,40.4686,-0.5,-0.5,-0.5,0.5,
Spotlight (7),1.504,3.886,30.653,0.4957743,-0.5041903,0.5041904,0.4957742,transform_position
Mug_WithPens (5),-8.834001,1.822337,35.524,-0.7071068,0,0,0.7071068,
Lamp_Fluorescent_A_Hang,10.5,3.826231,24.99285,-0.5,-0.5,-0.5,0.5,
Lamp_Fluorescent_A (1),10.5,3.571116,25,-0.5,-0.5,-0.5,0.5,
Area Light (33),6.925,3.92,34.06,0.7071068,0,0,0.7071068,transform_position
Sound_Aircon,2.004,3.853,14.959,0,0,0,1,transform_position
Walls_Floor4,0,0,0,0,0,0,1,transform_position
FanTable (3),-7.271464,1.991433,34.30724,0.7062829,-0.03412628,-0.03412628,-0.7062829,
Spotlight (14),11.404,3.596,31.353,0.7071068,0,0,0.7071068,transform_position
File_Papers (2),5.330135,2.501646,36.0947,-0.4468291,0.5480363,0.5480363,0.4468291,
FanTable,-3.811558,2.044433,13.00974,0.6696632,0.2270488,0.2270487,-0.6696633,
Area Light (29),2.1,3.85,7,0.7071068,0,0,0.7071068,transform_position
Lamp_Fluorescent_C (3),16.582,3.438091,28.00104,-0.7071068,0,0,0.7071068,
Lamp_Fluorescent_A (3),7.116,3.561116,24.92,-0.5,-0.5,-0.5,0.5,
Lamp_Desk (2),-8.792817,2.100522,35.20097,-0.03650755,-0.7061639,-0.7061636,0.03650764,
Lamp_Fluorescent_C (4),20.5,3.438091,28.00104,-0.7071068,0,0,0.7071068,
Paper02,-8.704287,1.82439,13.23458,-0.7071068,0,0,0.7071068,
Spotlight (5),-14.206,3.45,33.197,0.5689577,-0.08219706,0.5820509,0.5751066,transform_position
Spotlight_Desk,-8.613285,2.3172,35.18747,-0.7293733,-0.1439406,-0.03219187,-0.6680264,transform_position
Area Light (5),16.562,3.272,27.973,0.7071068,0,0,0.7071068,transform_position
Paper01,-8.479816,1.82439,13.24311,-0.1427357,0.6925508,0.6925507,0.1427356,
Lights,0,0,0,0,0,0,1,transform_position
Spotlight (18),26.119,3.378,26.133,0.7071068,0,0,0.7071068,transform_position
TableWooden_B_WithProps_E,-12.5,1,13,0,0,0,1,transform_position
Lamp_Fluorescent_C (1),32.50004,3.938091,37.5,0.5,-0.5,-0.5,-0.5,
TableWooden_B_WithProps_C,-4.533,1,13.108,0,0.7071268,0,0.7070867,transform_position
Pencil,-3.981641,1.824582,13.37379,-0.6472024,-0.2848314,-0.2848313,0.6472026,
Spotlight (15),26.71,3.596,43.574,0.7071068,0,0,0.7071068,transform_position
Table_Flag,-9.015999,1.97219,12.87588,0.5,0.5000001,0.5,-0.5000001,
FolderHolder_WithFiles,-7.974,1.986543,12.711,0.4940109,0.5059183,0.5059182,-0.4940109,
Area Light (21),3.34,3.859,30.488,-0.5,0.5,-0.5,-0.5,transform_position
Lamp_Fluorescent_C_Hang,20.49356,3.74822,30.00224,-0.7071068,0,0,0.7071068,
Walls,0,0,0,0,0,0,1,transform_position
TableWooden,28.061,1.410419,34.077,-0.5,-0.5,-0.5,0.5,
Spotlight (23),-18.489,9.917,32.52,0.7071068,0,0,0.7071068,transform_position
Lamp_Spot,-14.36804,3.531,32.956,0,0.7071068,0,-0.7071068,
Folder02,-7.992613,1.982301,12.7066,5.960464E-08,0.7260777,-6.798655E-08,-0.6876127,
Spotlight (13),-0.937,3.77,6.962,0.7071068,0,0,0.7071068,transform_position
Chair_Spinning,-12.4766,1.553944,13.67587,0.04399274,-0.7057371,-0.7057369,-0.04399274,
Lamp_SpotBulb,-14.28014,3.511705,32.91701,0.0945327,-0.5544222,0.07601978,0.8233473,
File_Papers (5),4.841162,3.005646,36.07085,0.5280762,0.4702505,0.4702505,-0.5280762,
ExitSign_B (1),31.38848,3.542013,44.01734,0,0.7071068,0,0.7071068,
Mouse (2),-8.498347,1.787135,34.8025,-0.6832915,0.1819692,0.1819692,0.6832915,
CeilingLamp (2),-8.008796,3.96473,34.01016,0.5000001,0.5000001,0.5000001,-0.5000001,
CeilingLamp (3),-8.008796,3.96473,36.05616,0.5000001,0.5000001,0.5000001,-0.5000001,
Area Light (22),-3.517,3.85,17.997,0.7071068,0,0,0.7071068,transform_position
Area Light,20.474,3.272,32.998,0.7071068,0,0,0.7071067,transform_position
Chair_LeatherOffice (4),-7.776684,1.652415,35.03277,-0.1638964,-0.6878504,-0.6878502,0.1638964,
Folder01,-7.94416,1.985366,12.71062,-0.006529629,-0.6960776,-0.01155626,0.7178439,
Chair_LeatherOffice,-8.5,1.652415,13.5,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
Folder02,5.431,1.893023,36.053,-0.03109383,-0.7064229,-0.7064229,0.03109383,
TableWooden_B,-8.5,1.410632,13,0.7071068,0,0,-0.7071068,
Spotlight (12),18.71,3.587,33.92,0.7071068,0,0,0.7071068,transform_position
Area Light (4),20.474,3.272,27.997,0.7071068,0,0,0.7071068,transform_position
Area Light (20),-11.556,3.849,36.056,0.7071068,0,0,0.7071068,transform_position
Walls_Floor1,0,0,0,0,0,0,1,transform_position
Area Light (37),0.514,3.859,30.488,-0.5,0.5,-0.5,-0.5,transform_position
Area Light (13),-5.043,3.849,33.987,0.7071068,0,0,0.7071068,transform_position
Lamp_Fluorescent_C (7),20.5,3.438091,36.94804,-0.7071068,0,0,0.7071068,
FolderHolder_WithFiles (1),-7.014,1.937542,34.276,0.4693088,0.5289135,0.5289133,-0.4693087,
Table_Main,-8.18673,1.385551,34.76027,1.152023E-07,0.7071068,0.7071068,-1.152023E-07,
TableWooden_B,-4.533,1.410632,13.108,-0.7071068,2.002716E-05,2.002716E-05,0.7071068,
File_Papers (4),6.562025,2.498646,36.07777,0.5263706,0.472159,0.472159,-0.5263706,
Area Light (36),10.97,3.92,29.996,0.7071068,0,0,0.7071068,transform_position
Pencil,-12.87431,1.916049,12.84158,0.03439686,0.03652695,-0.07872605,0.995633,
Spotlight (4),-14.206,3.45,32.897,0.7824644,0.2132232,0.2241551,0.5404071,transform_position
Folder01,5.762151,2.025366,36.07679,-0.01137674,0.7362853,0.006837741,0.6765412,
Area Light (41),-10.464,3.85,22.97,0.7071068,0,0,0.7071068,transform_position
Lamp_Fluorescent_A_Hang,13.656,3.870857,24.99285,-0.5,-0.5,-0.5,0.5,
Area Light (17),-8.077,3.849,31.956,0.7071068,0,0,0.7071068,transform_position
Lamp_Fluorescent_B_Hang,24.99278,3.885668,43.98189,-0.5,-0.5,-0.5,0.5,
File_Papers,4.820135,2.020646,36.0217,-0.4468291,0.5480363,0.5480363,0.4468291,
Lamp_Desk,26.18879,2.105522,25.20903,0.3963591,-0.5855763,-0.5855761,-0.3963591,
Books (3),6.164001,2.487321,36.101,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
CeilingLamp (6),-5.027795,3.96473,31.98916,0.5000001,0.5000001,0.5000001,-0.5000001,
MousePad,-12.87516,1.82098,13.3151,-0.7071068,0,0,0.7071068,
Area Light (23),-3.517,3.85,12.022,0.7071068,0,0,0.7071068,transform_position
Doors,0,0,0,0,0,0,1,transform_position
Lights_Baked,0,0,0,0,0,0,1,transform_position
Pen,-8.822309,1.852854,35.51199,-0.09550802,-0.006769332,-0.07515827,0.9925643,
Spotlight (10),10.497,3.528,24.971,0.7071068,0,0,0.7071068,transform_position
Floors,0,0,0,0,0,0,1,transform_position
Lamp_Fluorescent_C_Hang,20.49356,3.74822,28.00324,-0.7071068,0,0,0.7071068,
Lamp_Fluorescent_C (5),16.582,3.438091,32.98604,-0.7071068,0,0,0.7071068,
Spotlight (3),1.84,3.77,12.064,0.7071068,0,0,0.7071068,transform_position
Area Light (10),-16.177,2.739,18.519,0.5195159,0.4796907,0.4796907,0.5195159,transform_position
Folder01,-7.770321,1.878947,12.74028,-0.7056836,-0.04484059,0.0448406,0.7056836,
Area Light (42),-22.523,3.467,25.949,0.7071068,0,0,0.7071068,transform_position
Sticker03 (1),18.0418,2.632679,36.44328,-0.382125,0.5822581,0.6074023,0.3821239,
Lamp_Fluorescent_C_Hang,26.12176,3.76422,26.11556,-0.5,-0.5,-0.5,0.5,
Area Light (43),-1.508,3.85,25.971,0.7071068,0,0,0.7071068,transform_position
Area Light (31),1.963,3.85,19.994,0.7071068,0,0,0.7071068,transform_position
Spotlight (27),-18.489,7.893,23.991,0.7071068,0,0,0.7071068,transform_position
Area Light (8),18.386,2.72,22.29,0.0540248,-0.05402479,0.70504,0.70504,transform_position
Roofs_Floor2,0,0,0,0,0,0,1,transform_position
CeilingLamp (10),-11.5478,3.96473,34.00716,0.5000001,0.5000001,0.5000001,-0.5000001,
LCD_Screen_2 (2),-8.537182,2.024924,34.38371,-0.6524489,0.2725994,0.2725994,0.652449,
TableWooden_B,-12.5,1.410632,13,0.7071068,0,0,-0.7071068,
PC,-5.115,1.238,13,-0.7071068,8.940697E-08,8.940697E-08,0.7071068,
Light Probe Group,16.21029,2.435813,25.29641,0,0,0,1,transform_position
Folder01,5.588151,2.511966,36.07679,-0.01137674,0.7362853,0.006837741,0.6765412,
ExitSign_A (1),-3.981,3.553933,-0.3926378,0,1,0,-4.371139E-08,
Lamp_Fluorescent_B (5),20.943,3.675369,43.982,-0.5,-0.5,-0.5,0.5,
Mouse,-12.87847,1.837096,13.14215,-0.7071068,0,0,0.7071068,
Sound_Aircon (2),-9.978,3.853,34.93,0,0,0,1,transform_position
Roofs_Floor3,0,0,0,0,0,0,1,transform_position
MousePad,-4.824883,1.81708,13.42682,-0.7071061,-0.0009725988,-0.000972569,0.7071061,
CeilingLamp,-8.008795,3.96473,30.04116,-0.5000001,-0.5000001,-0.5000001,0.5000001,
Folder01 (1),5.50096,2.508015,36.07705,0.08104873,0.7318994,-0.07805951,0.6720576,
Spotlight (8),-11.339,3.752,15.182,0.7071068,0,0,0.7071068,transform_position
Spotlight (26),-18.489,11.943,23.991,0.7071068,0,0,0.7071068,transform_position
Area Light (11),-16.177,2.739,12.567,0.5195159,0.4796907,0.4796907,0.5195159,transform_position
Keyboard,-12.47991,1.832159,13.12127,-0.7071068,0,0,0.7071068,
Books,6.242001,1.99918,36.101,-3.090862E-08,-0.7071068,-0.7071068,3.090862E-08,
Lamp_Fluorescent_C (8),16.582,3.438091,36.94804,-0.7071068,0,0,0.7071068,
Area Light (35),10.97,3.92,34.06,0.7071068,0,0,0.7071068,transform_position
Fortuny,-16.38322,0.963376,-7.017119,0,0.3826827,0,0.9238798,transform_position
Kragsta_Short,-12.87881,1.189687,-4.120404,-0.6532815,0.2705981,0.2705981,0.6532815,
Kallax,-3.601956,0.9316795,-1.904372,0,-0.7069674,0,0.7072461,transform_position
Scatter_Rocks_Grey_Sharp_Rough_MRGSR3452_3 (3),4.89105,-0.005968183,-7.144202,-0.1321245,0.8427655,-0.02253769,0.5213268,
Foto,-13.82,2.465755,-0.09600028,-0.7071068,0,0,0.7071068,
Book,-14.95927,1.471346,-5.450147,0.06230636,-0.06230643,-0.7043563,0.7043565,
Light Probe Group Garage,4.07,0,0,0,0,0,1,transform_position
3D PROPS,0,0,0,0,0,0,1,transform_position
Candles_Set_Short,-12.97976,1.660356,-6.601188,-0.7071068,0,0,0.7071068,
Ivy2,-0.5483204,1.674865,-7.227777,-0.7071068,0,0,0.7071068,
Book,2.405094,3.501239,-3.826444,-0.7052968,-0.7052882,0.05056089,0.05068216,
Bjursta,-6.778,0.206,-5.765,-0.7071068,0,0,0.7071068,
Scatter_Rocks_Grey_Sharp_Rough_MRGSR3452_3 (2),-6.842128,0.05525864,-7.145085,0,0.16058,0,0.9870229,
Eket_1X1,0.5439999,4.6891,-1.179,-0.5000001,0.5000001,0.5000001,0.5000001,
RELAX,0,0,0,0,0,0,1,transform_position
Light Probe Group Outside,-9.176165,1.417412,-9.21,0,0,0,1,transform_position
Bed_Bottom,2.3066,3.3535,-0.0979,-0.7067946,0,0,0.7074189,
Eket,-6.174,0.1928879,1.638527,0,1,0,-7.532536E-05,transform_position
Candles_Set_Pot,-12.82876,1.537561,-6.606188,-0.7071068,0,0,0.7071068,
Scatter_Rocks_Grey_Sharp_Rough_MRGSR3452_10 (3),1.393457,0.01776037,-7.124691,0.07387692,0.39991,-0.05534109,0.9118945,
Frame,-10.339,2.491386,-7.434387,-0.08555815,2.672376E-07,-2.294849E-08,0.9963332,
Frame,-3.695481,4.768883,-1.332355,-0.4942684,0.4942383,-0.505696,0.5056668,
Picture,-10.13558,2.439615,-7.46747,-0.06419339,-0.06418677,-0.7040824,0.704292,
BOOKS,0.04,0.786,-0.406,0,0,0,1,transform_position
Picture,-3.695454,4.316179,-0.9279746,-0.4942684,0.4942383,-0.505696,0.5056668,
Decor_Cage,-9.025898,2.54106,-7.283487,-0.7071068,0,0,0.7071068,
Candles_Set_Short,4.076197,4.777729,-2.74603,-0.7021475,0.08359963,0.08359963,0.7021475,
PROPS STOCKHOLMS,0,0,-0.1210001,0,0,0,1,transform_position
Kallax_Box5,0.539,4.2446,-1.18,-0.5000002,0.5,0.5,0.5000002,
Candle,-9.449532,1.959971,-4.817008,-0.5,-0.5000001,-0.5000001,0.5,
Eket_4X4,0.544,3.46409,-0.65409,-0.5000001,0.5000001,0.5000001,0.5000001,
Eket_1X1,-0.5094997,1.167888,1.637674,5.326308E-05,0.7071068,0.7071068,-5.326308E-05,
Area Light Relax,-4.1726,1.637,-0.044,0.5000281,0.499972,0.499972,0.5000281,transform_position
Hemnes_Stair,-2.712086,3.964232,-3.237655,0,0.7071068,0.7071068,0,
Towel1,-2.71002,3.630032,-3.303492,0,1,-1.192093E-07,0,
Carpet_Border,-14.41355,0.9662896,-5.180795,-0.7071068,0,0,0.7071068,
Eket_1X1,-0.5094998,0.4678869,1.637673,5.326308E-05,0.7071068,0.7071068,-5.326308E-05,
BEDROOM,0,0,0,0,0,0,1,transform_position
Curtain,-0.1905518,1.455153,-4.341813,2.185569E-08,0,0,1,
Audio Source,-7.54,1.324332,0.22,0,0,0,1,transform_position
Book,-14.394,1.354083,-5.406996,-0.0425733,-0.705824,-0.705824,0.0425733,
STUDIO,0,0,0,0,0,0,1,transform_position
Kallax_Box3,0.01387934,3.77541,-0.7861054,-0.499962,0.500038,0.500038,0.499962,
PROPS KITCHEN,0,0,0,0,0,0,1,transform_position
Eket_Base,-2.784499,0.2428879,1.638016,5.326308E-05,0.7071068,0.7071068,-5.326308E-05,
Kallax_Box1,-1.561131,0.4620581,1.632288,2.82228E-05,0.7071069,0.7071069,-2.82228E-05,
Eket_4X4,-2.7845,1.692888,1.638016,5.326308E-05,0.7071068,0.7071068,-5.326308E-05,
GARAGE,0,0,0,0,0,0,1,transform_position
Candles_Set_Tall,-15.88676,1.707867,-6.670188,-0.7071068,0,0,0.7071068,
BATHROOM,0,0,0,0,0,0,1,transform_position
TableSet_WoodDish,-14.01404,1.71016,-0.2197426,-0.7071068,-6.181725E-08,-6.181725E-08,0.7071068,
Kallax_Box1 (4),-2.614632,0.4620582,1.632374,2.82228E-05,0.7071069,0.7071069,-2.82228E-05,
Kallax_Box1 (5),-2.952732,0.4620582,1.632401,2.82228E-05,0.7071069,0.7071069,-2.82228E-05,
Fortuny_Bulb,-8.026649,2.496866,-7.005801,0.5475473,0.3040431,0.2228461,-0.7470538,
Light Probe Group Relax,0,0,0,0,0,0,1,transform_position
Curtain,-15.31346,2.34409,-2.075536,8.146034E-08,0,0,1,
Frame,-16.152,2.178901,-1.604826,0,2.682209E-07,0,1,
Frame,1.5896,4.372033,-4.403286,0,2.682209E-07,0,1,
Fortuny,-8.027,0.963376,-7,0,0.376965,0,-0.9262276,transform_position
Kallax_Box2,-0.03108914,3.974531,1.615894,0,0.7071068,0.7071068,0,
Reflection Probe Kitchen,-14.36,2.576269,0.02584268,0,0,0,1,transform_position
Frame,-10.1356,2.440057,-7.467253,-0.06419339,-0.06418677,-0.7040824,0.704292,
Fortuny_Base,-16.31397,1.733214,-6.947596,-0.6532817,0.2705976,0.2705976,0.6532817,
TableSet_PaperBag,-8.554129,1.216556,-7.271147,-0.5506203,0.4436411,0.4436411,0.5506203,
Ivy3 1,-6.606784,0.2360393,1.877594,0,0.7071068,0.7071068,0,
Ivy2 1,-9.382479,0.9830009,1.878643,-6.815928E-07,0.707107,0.7071066,3.668746E-07,
Ivy1,3.067538,1.895494,-7.168268,-0.7071068,0,0,0.7071068,
Foto,-13.567,2.321,-0.041,0,0,0,1,transform_position
Soderhamn_Pillows5,-15.194,1.626445,-6.748941,-0.7071068,0,0,0.7071068,
Fullitalig_Short,-9.131532,1.748146,-4.817208,-0.7071068,0,0,0.7071068,
Kallax_Box2,0.5616001,4.2738,-1.5349,-0.5000002,0.5,0.5,0.5000002,
Eket_1X1,-0.5094997,0.8178883,1.637674,5.326308E-05,0.7071068,0.7071068,-5.326308E-05,
Light Probe Group Bathroom,0,2.784,-4.5,0,0,0,1,transform_position
ENTRANCE,0,0,0,0,0,0,1,transform_position
LIVING,0,0,0,0,0,0,1,transform_position
PROPS IKEA PS,0,0,0,0,0,0,1,transform_position
Kallax_Weels,-0.5616893,3.073529,1.623895,0,0.7071068,0.7071068,0,
Foto,-9.493,2.601754,0.09799972,-0.7071068,0,0,0.7071068,
Frame,-3.678643,1.044596,-2.038718,-0.06163142,0.7043808,0.06162526,0.7044513,
Frame,-16.564,2.770601,-1.604826,0,2.682209E-07,0,1,
Kallax_Box3,-2.655789,4.023831,1.577895,0,0.7071068,0.7071068,0,
Scatter_Rocks_Grey_Sharp_Rough_MRGSR3452_10 (2),-6.549454,0.03185559,-7.185057,0.0516696,0.3001111,-0.01324258,0.9524118,
Eket_Door_2X1,-2.084499,1.692888,1.637912,0.5000377,0.5000377,0.4999623,0.4999623,
Picture,-14.74224,2.576952,-7.494952,0.008021249,-0.008022042,-0.7070822,0.7070404,
Vase,-16.74956,2.532073,1.443779,-0.5218348,-0.4771672,-0.4771672,0.5218348,
Foto_Bulb,-8.781612,2.587016,0.09799998,-0.7071068,0,0,0.7071068,
Soderhamn_Pillows1,-13.36,1.541935,-6.639203,-0.7071068,0,0,0.7071068,
Carpet,-14.41361,0.9731493,-5.180412,-0.7071068,0,0,0.7071068,
Kallax,-16.9688,0.961,-4.3903,0,0.707082,0,0.7071316,transform_position
Frame,-10.558,2.602855,-7.462766,-0.0480764,2.679108E-07,-1.28951E-08,0.9988437,
Reflection Probe Livingroom,-14.36,2.321941,-4.67,0,0,0,1,transform_position
RELAX,0,0,0,0,0,0,1,transform_position
Picture,-12.691,2.5736,-7.498649,0,2.682209E-07,0,1,
Livslang_Short,-10.4807,1.740835,-4.7522,-0.7071068,0,0,0.7071068,
Scatter_Rocks_Grey_Sharp_Rough_MRGSR3452_1,-5.614496,0.0225125,-7.314451,-0.06092381,0.7435014,0.06522277,0.6627519,
PROPS HALLSTAVIK,0,0,0,0,0,0,1,transform_position
Stockholm_Vases,-16.941,2.157066,-2.978,-0.5000001,-0.5000001,-0.5000001,0.5000001,
AVP6_Stones,0,0,0,0,0,0,1,transform_position
Carpet,-9.361574,0.974091,-2.420104,-0.7071068,0,0,0.7071068,
Reflection Probe Bedroom,2.46,4.486349,-2.519683,0,0,0,1,transform_position
Kallax_Box1,0.5451,3.29,-0.8234,-0.5000002,0.4999999,0.4999999,0.5000002,
PROPS KALLAX,0,0,0,0,0,0,1,transform_position
Bjursta,-5.778,0.4184,1.147,-0.5,0.5,0.5,0.5,
Kallax_Box4,-16.97491,1.523212,-3.114578,-0.5000002,0.4999998,0.4999998,0.5000002,
Foto,-14.609,2.321,-0.041,0,0,0,1,transform_position
3D LIGHT PROBE,0,0,0,0,0,0,1,transform_position
KITCHEN,0,0,0,0,0,0,1,transform_position
Eket_Base_Short,-0.5094995,0.2428868,1.637674,5.326308E-05,0.7071068,0.7071069,-5.326307E-05,
Kallax_Box3,-0.6121982,1.160504,1.618494,2.82228E-05,0.7071069,0.7071069,-2.82228E-05,
Kallax_Weels,-0.670089,3.073529,1.623895,0,0.7071068,0.7071068,0,
Picture,-16.564,2.77063,-1.604834,0,2.682209E-07,0,1,
PROPS YPPERLIG,0,0,0,0,0,0,1,transform_position
Frame,-3.665163,1.661908,-1.571717,-0.06163142,0.7043808,0.06162526,0.7044513,
Kallax_Box3,-2.760089,4.023831,1.594895,0,0.7071068,0.7071068,0,
Kallax_Box5,-16.92864,1.514994,-4.106098,-0.5000176,0.4999825,0.4999825,0.5000176,
MANAGER,0,0,0,0,0,0,1,transform_position
Picture,-3.697115,4.315905,-0.375144,0,0.7070478,0,0.7071658,
Kragsta_Short,-15.02581,1.189687,-3.609404,-0.6532815,0.2705981,0.2705981,0.6532815,
TableSet_Candle,-14.59755,1.81506,-0.09091641,0.1189261,-0.6970342,-0.6970342,-0.1189261,
Kallax_Box4,-10.8671,2.187326,-7.319297,-0.7071068,0,0,0.7071068,
Kallax_Box1 (3),-0.5219393,0.4620581,1.632206,2.82228E-05,0.7071069,0.7071069,-2.82228E-05,
Picture,-16.564,2.17893,-1.604834,0,2.682209E-07,0,1,
TableSet_Coffe,-14.77979,1.470184,-4.679619,-0.662119,-0.2481903,-0.2481903,0.662119,
PROPS TABLE STUDIO,0,0,0,0,0,0,1,transform_position
Eket_1X2,-1.0345,0.4678871,1.637753,5.326308E-05,0.7071068,0.7071068,-5.326308E-05,
Kallax_Box3,-16.92922,1.88857,-4.168327,-0.5000176,0.4999825,0.4999825,0.5000176,
PROPS HEMNES,0,0,0,0,0,0,1,transform_position
Kallax_Box1,-0.8240892,3.299031,1.616894,0,0.7071068,0.7071068,0,
Kallax_Accessory,0.564,3.829,-0.973,0,0.7071067,0,0.7071069,transform_position
Eket_4X4,-1.0345,1.692888,1.637753,5.326308E-05,0.7071068,0.7071068,-5.326308E-05,
Kallax_Box3 (2),-0.4067907,1.160504,1.618477,2.82228E-05,0.7071069,0.7071069,-2.82228E-05,
Towel4,-2.500436,4.505032,-3.158237,0,1,-1.192093E-07,0,
Kallax_Box5,-16.92857,2.658458,-5.036608,-0.5000176,0.4999825,0.4999825,0.5000176,
Stockholm_Vases,-16.9376,2.199228,-2.5117,-0.5000001,-0.5000001,-0.5000001,0.5000001,
Eket_1X1,0.5439999,4.6891,-1.529001,-0.5000001,0.5000001,0.5000001,0.5000001,
Door4 (2),-1.524,3.668446,1.438,0,0.7071068,0.7071068,0,
PROPS RASTOG,0,0,0,0,0,0,1,transform_position
Frame,-3.69545,4.316179,-0.9280275,-0.4942684,0.4942383,-0.505696,0.5056668,
Eket_Base,-2.084499,0.2428872,1.637911,5.326308E-05,0.7071068,0.7071068,-5.326308E-05,
PROPS EKET,3.771484,-0.7685399,-15.35,0,0.7071598,0,0.7070538,transform_position
Pot,-10.56696,1.794881,-4.89038,-0.7071068,0,0,0.7071068,
Kallax_Box3,-16.92923,1.88857,-3.993299,-0.5000176,0.4999825,0.4999825,0.5000176,
PROPS_KRAGSTA,0,0,0,0,0,0,1,transform_position
Frame,-3.697108,4.315881,-0.3751434,0,0.7070478,0,0.7071658,
Foto_Cable,-14.862,3.233167,-0.09600049,-0.7071068,0,0,0.7071068,
Picture,-15.733,2.77063,-1.604834,0,2.682209E-07,0,1,
Candle,-9.28352,1.909466,-4.818995,0.5313855,0.4665078,0.4665078,-0.5313855,
Vase3,-16.114,1.947019,1.78561,-5.338508E-08,0.7071068,0.7071068,5.338508E-08,
Fortuny_Top,-16.37381,2.502083,-7.004253,-0.5461594,0.3086548,0.2262262,0.7451602,
Carpet,-1.221563,3.018871,-3.86486,-0.7071068,0,0,0.7071068,
