One shot audio,-70.58,27.368000000000002,-6.0,0.0,0.0,0.7071067811865475,0.7071067811865475
instance_segmentation,-19.84781,24.0766,2.5022290000000003,0.0001110956622209167,0.010650576869151105,0.010428763846818337,0.9998888907047301
Graphics,-19.84885,24.12659,2.502251,0.0001110956622209167,0.010650576869151105,0.010428763846818337,0.9998888907047301
LidarObject,-20.018420000000003,24.10605,2.505864,0.0001110956622209167,0.010650576869151105,0.010428763846818337,0.9998888907047301
rgb_right,-19.84781,24.0766,2.5022290000000003,0.0001110956622209167,0.010650576869151105,0.010428763846818337,0.9998888907047301
rgb_left,-19.84989,24.176579999999998,2.5022740000000003,0.0001110956622209167,0.010650576869151105,0.010428763846818337,0.9998888907047301
LidarObject,-19.67857,24.113139999999998,2.498623,0.0001110956622209167,0.010650576869151105,0.010428763846818337,0.9998888907047301
depth,-19.84989,24.176579999999998,2.5022740000000003,0.0001110956622209167,0.010650576869151105,0.010428763846818337,0.9998888907047301
trunk_Lidar2D,-20.018420000000003,24.10605,2.505864,0.0001110956622209167,0.010650576869151105,0.010428763846818337,0.9998888907047301
segmentation,-19.84989,24.176579999999998,2.5022740000000003,0.0001110956622209167,0.010650576869151105,0.010428763846818337,0.9998888907047301
3pv,-21.03341,24.10156,3.227648,-0.0010374528196006344,0.12064214828700104,0.0103775687548499,0.9926412754943663
hood_Lidar2D,-19.67857,24.113139999999998,2.498623,0.0001110956622209167,0.010650576869151105,0.010428763846818337,0.9998888907047301
Lamp1 (94),-62.27,16.38,-0.65,0.0,0.0,0.7071067811865475,0.7071067811865475
Spotlight,-62.27,16.38,-1.022,-0.49999996464465807,0.49999996464465807,0.5000000353553393,0.5000000353553393
Ceiling_8x8_LOD1,-30.0,-122.0,-2.0,1.2798598146972254e-06,1.2798596621260677e-06,-0.7071068233322404,0.7071067390385358
Ceiling_8x8_Beams (8),-30.0,-122.0,-2.0,0.0,0.0,-0.7071068233333982,0.707106739039694
Ceiling_8x8_LOD0,-30.0,-122.0,-2.0,1.2798598146972254e-06,1.2798596621260677e-06,-0.7071068233322404,0.7071067390385358
Trashcan,-22.53144,158.2773,-6.0,-4.777536576129471e-07,1.7458044338223525e-06,0.2639528505984858,0.9645355839250606
Spotlight,-29.58721,-92.426,-2.832723,-0.7071067104758623,7.071067813466319e-08,0.7071068518972186,7.071067813466319e-08
Lamp1 (75),-29.58721,-92.426,-2.4607229999999998,0.0,0.0,0.9999999999999977,7.071068136577115e-08
Intercom (4),-66.85879,10.0,-4.438,-1.2798596580229394e-06,1.2798598188003538e-06,0.7071067390385358,0.7071068233322403
AC_Duct,-36.888000000000005,-0.49,-1.006,0.0,0.0,0.9999999999999977,7.071068136577115e-08
Graffiti3 (1),-44.096000000000004,-6.00001,-3.249359,0.0445246346475411,0.044522072044476925,0.7057036533275105,0.7057036883073335
Tunnel_Lamp (2),-24.969,-25.64,-1.9909999999999999,-0.7071056851693883,9.89949543179268e-07,0.7071078772005196,1.0606602247648369e-06
Spotlight,-24.968000000000004,-25.64,-2.221,-0.7071056851693883,9.89949543179268e-07,0.7071078772005196,1.0606602247648369e-06
Ceiling_4x4 (11),-16.0,-130.0,-2.0,2.6692538527671904e-08,-2.6692538527671904e-08,0.707106781186547,0.707106781186547
Concrete_Beam (22),-44.54,22.0,0.038,0.0,0.0,0.9999999999999977,7.071068136577115e-08
Display_LG (1),-19.59,35.614000000000004,-11.88814,-1.2798614466704936e-06,1.2798580301497298e-06,-0.7071056853663121,0.7071078770027681
Phone (6),-78.067,37.699,-4.662,-1.8099953217786953e-06,0.0,-9.240949212691676e-18,0.999999999998362
Floor_4x4_3 (4),-24.0,140.0,-6.0,0.0,0.0,0.7071065283053891,0.7071070340676155
Graffiti3 (5),-18.0,-131.281,-5.157,0.17200839073275065,0.0,-1.038972228544884e-16,0.9850954844671299
Ad_Benbow,15.03,24.0,-9.52,-2.6692586735125492e-08,-2.6692504462289837e-08,-0.7071078770039259,0.7071056853674698
Ceiling2_4x4 (1),18.0,6.0,-8.0,0.0,0.0,0.7071067811865475,0.7071067811865475
Tunnel_Lamp (4),-24.969,-38.64,-1.9909999999999999,-0.7071056851693883,9.89949543179268e-07,0.7071078772005196,1.0606602247648369e-06
Spotlight,-24.968000000000004,-38.64,-2.221,-0.7071056851693883,9.89949543179268e-07,0.7071078772005196,1.0606602247648369e-06
Ceiling_4x4 (24),-20.0,24.0,-8.0,2.6692538527671904e-08,-2.6692538527671904e-08,0.707106781186547,0.707106781186547
Railing_LG (42),-56.858999999999995,7.12,-11.962,-1.2798597384116488e-06,1.2798597384116488e-06,0.7071067811853893,0.7071067811853893
Ceiling_8x8_LOD0,-38.0,38.0,0.0,1.2798597384116488e-06,1.2798597384116488e-06,-0.7071067811853893,0.7071067811853893
AC_Pipe_LOD1,0.12299990000000001,0.106,-8.318,-1.8099953217786953e-06,0.0,0.999999999998362,-9.240949212691676e-18
AC_Pipe (1),0.12299990000000001,0.106,-8.318,0.0,0.0,1.0,1.1102230246251568e-16
AC_Pipe_LOD0,0.12299990000000001,0.106,-8.318,-1.8099953217786953e-06,0.0,0.999999999998362,-9.240949212691676e-18
Ceiling_8x8_LOD1,-38.0,38.0,0.0,1.2798597384116488e-06,1.2798597384116488e-06,-0.7071067811853893,0.7071067811853893
Ceiling_8x8 (6),-38.0,38.0,0.0,0.0,0.0,-0.7071067811865478,0.7071067811865475
Ground_Dirt_LG (5),-4.02,9.56,-6.0,-1.624974146863807e-06,7.972086887392319e-07,0.8977781473922173,0.4404479515921511
